Building,Date,SSID,Addr,RSSI
02_06_2021,17.0,telephone,3890a5600b42,-60.0
02_06_2021,17.0,uha,3890a5600b40,-60.0
02_06_2021,17.0,eduroam,3890a5600b41,-60.0
02_06_2021,17.0,P.H. EST PARMI NOUS,6ec7ece83154,-63.0
02_06_2021,17.0,eduroam,3890a54ca361,-86.0
02_06_2021,17.0,uha,3890a54ca360,-87.0
02_06_2021,17.0,telephone,3890a54ca362,-87.0
02_06_2021,17.0,telephone,3890a5298a02,-88.0
02_06_2021,17.0,telephone,3890a5499de2,-88.0
02_06_2021,17.0,eduroam,3890a5499de1,-88.0
02_06_2021,17.0,uha,3890a5499de0,-90.0
02_06_2021,17.0,eduroam,3890a5573841,-91.0
02_06_2021,17.0,uha,3890a5573840,-92.0
02_06_2021,17.0,telephone,3890a5573842,-93.0
02_06_2021,17.0,uha,3890a5600b40,-60.0
02_06_2021,17.0,eduroam,3890a5600b41,-60.0
02_06_2021,17.0,telephone,3890a5600b42,-60.0
02_06_2021,17.0,P.H. EST PARMI NOUS,6ec7ece83154,-63.0
02_06_2021,17.0,uha,3890a54ca360,-86.0
02_06_2021,17.0,eduroam,3890a54ca361,-86.0
02_06_2021,17.0,telephone,3890a54ca362,-87.0
02_06_2021,17.0,telephone,3890a5298a02,-87.0
02_06_2021,17.0,uha,3890a5298a00,-88.0
02_06_2021,17.0,uha,3890a5499de0,-88.0
02_06_2021,17.0,eduroam,3890a5298a01,-89.0
02_06_2021,17.0,eduroam,3890a5499de1,-89.0
02_06_2021,17.0,telephone,3890a5499de2,-89.0
02_06_2021,17.0,telephone,3890a5573842,-91.0
02_06_2021,17.0,uha,3890a5573840,-92.0
02_06_2021,17.0,eduroam,3890a5573841,-92.0
02_06_2021,17.1,uha,3890a5600b40,-55.0
02_06_2021,17.1,eduroam,3890a5600b41,-55.0
02_06_2021,17.1,telephone,3890a5600b42,-55.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-62.0
02_06_2021,17.1,uha,3890a5298a00,-87.0
02_06_2021,17.1,uha,3890a5499de0,-87.0
02_06_2021,17.1,telephone,3890a5298a02,-88.0
02_06_2021,17.1,eduroam,3890a5298a01,-89.0
02_06_2021,17.1,telephone,3890a5499de2,-89.0
02_06_2021,17.1,eduroam,3890a5499de1,-89.0
02_06_2021,17.1,uha,3890a54ca360,-91.0
02_06_2021,17.1,eduroam,3890a5573841,-91.0
02_06_2021,17.1,telephone,3890a54ca362,-92.0
02_06_2021,17.1,uha,3890a5573840,-92.0
02_06_2021,17.1,eduroam,3890a54ca361,-93.0
02_06_2021,17.1,telephone,3890a5573842,-94.0
02_06_2021,17.1,uha,3890a5600b40,-53.0
02_06_2021,17.1,eduroam,3890a5600b41,-53.0
02_06_2021,17.1,telephone,3890a5600b42,-53.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-57.0
02_06_2021,17.1,uha,3890a5499de0,-85.0
02_06_2021,17.1,uha,3890a5298a00,-86.0
02_06_2021,17.1,eduroam,3890a5499de1,-88.0
02_06_2021,17.1,telephone,3890a5499de2,-88.0
02_06_2021,17.1,uha,3890a54ca360,-92.0
02_06_2021,17.1,eduroam,3890a5573841,-92.0
02_06_2021,17.1,telephone,3890a5573842,-92.0
02_06_2021,17.1,uha,3890a5573840,-95.0
02_06_2021,17.1,eduroam,3890a5600b41,-53.0
02_06_2021,17.1,telephone,3890a5600b42,-53.0
02_06_2021,17.1,uha,3890a5600b40,-54.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-73.0
02_06_2021,17.1,telephone,3890a5298a02,-86.0
02_06_2021,17.1,telephone,3890a5499de2,-86.0
02_06_2021,17.1,uha,3890a5298a00,-87.0
02_06_2021,17.1,eduroam,3890a5298a01,-87.0
02_06_2021,17.1,uha,3890a5499de0,-87.0
02_06_2021,17.1,eduroam,3890a5499de1,-88.0
02_06_2021,17.1,eduroam,3890a54ca361,-90.0
02_06_2021,17.1,uha,3890a54ca360,-91.0
02_06_2021,17.1,telephone,3890a54ca362,-92.0
02_06_2021,17.1,eduroam,3890a5573841,-92.0
02_06_2021,17.1,telephone,3890a5573842,-92.0
02_06_2021,17.1,uha,3890a5573840,-93.0
02_06_2021,17.1,telephone,3890a5600b42,-53.0
02_06_2021,17.1,uha,3890a5600b40,-54.0
02_06_2021,17.1,eduroam,3890a5600b41,-54.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,17.1,telephone,3890a5499de2,-86.0
02_06_2021,17.1,uha,3890a5499de0,-86.0
02_06_2021,17.1,eduroam,3890a5499de1,-86.0
02_06_2021,17.1,uha,3890a5298a00,-89.0
02_06_2021,17.1,eduroam,3890a5298a01,-89.0
02_06_2021,17.1,eduroam,3890a54ca361,-90.0
02_06_2021,17.1,telephone,3890a5298a02,-91.0
02_06_2021,17.1,uha,3890a54ca360,-93.0
02_06_2021,17.1,telephone,3890a5573842,-93.0
02_06_2021,17.1,eduroam,3890a5573841,-93.0
02_06_2021,17.1,uha,3890a5573840,-93.0
02_06_2021,17.1,uha,3890a5600b40,-53.0
02_06_2021,17.1,eduroam,3890a5600b41,-53.0
02_06_2021,17.1,telephone,3890a5600b42,-54.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-61.0
02_06_2021,17.1,telephone,3890a5499de2,-87.0
02_06_2021,17.1,uha,3890a5499de0,-88.0
02_06_2021,17.1,eduroam,3890a5499de1,-90.0
02_06_2021,17.1,uha,3890a5573840,-92.0
02_06_2021,17.1,telephone,3890a5573842,-92.0
02_06_2021,17.1,eduroam,3890a5573841,-92.0
02_06_2021,17.1,uha,3890a5600b40,-53.0
02_06_2021,17.1,eduroam,3890a5600b41,-53.0
02_06_2021,17.1,telephone,3890a5600b42,-53.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-61.0
02_06_2021,17.1,uha,3890a5499de0,-86.0
02_06_2021,17.1,eduroam,3890a5499de1,-87.0
02_06_2021,17.1,telephone,3890a5499de2,-87.0
02_06_2021,17.1,telephone,3890a54ca362,-89.0
02_06_2021,17.1,uha,3890a5298a00,-90.0
02_06_2021,17.1,eduroam,3890a5298a01,-90.0
02_06_2021,17.1,uha,3890a54ca360,-91.0
02_06_2021,17.1,eduroam,3890a54ca361,-91.0
02_06_2021,17.1,telephone,3890a5298a02,-91.0
02_06_2021,17.1,telephone,3890a5573842,-91.0
02_06_2021,17.1,uha,3890a5573840,-92.0
02_06_2021,17.1,eduroam,3890a5573841,-93.0
02_06_2021,17.1,uha,3890a5600b40,-54.0
02_06_2021,17.1,eduroam,3890a5600b41,-54.0
02_06_2021,17.1,telephone,3890a5600b42,-55.0
02_06_2021,17.1,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
02_06_2021,17.1,telephone,3890a5499de2,-86.0
02_06_2021,17.1,uha,3890a5298a00,-87.0
02_06_2021,17.1,uha,3890a5499de0,-87.0
02_06_2021,17.1,eduroam,3890a5298a01,-88.0
02_06_2021,17.1,eduroam,3890a5499de1,-88.0
02_06_2021,17.1,telephone,3890a5298a02,-89.0
02_06_2021,17.1,uha,3890a54ca360,-92.0
02_06_2021,17.1,telephone,3890a54ca362,-92.0
02_06_2021,17.1,telephone,3890a5573842,-92.0
02_06_2021,17.1,uha,3890a5573840,-93.0
02_06_2021,17.1,eduroam,3890a54ca361,-94.0
02_06_2021,17.1,eduroam,3890a5573841,-94.0
02_06_2021,18.0,eduroam,3890a5600b41,-53.0
02_06_2021,18.0,telephone,3890a5600b42,-54.0
02_06_2021,18.0,uha,3890a5600b40,-54.0
02_06_2021,18.0,P.H. EST PARMI NOUS,6ec7ece83154,-72.0
02_06_2021,18.0,telephone,3890a54ca362,-83.0
02_06_2021,18.0,eduroam,3890a54ca361,-85.0
02_06_2021,18.0,uha,3890a54ca360,-86.0
02_06_2021,18.0,uha,3890a5573840,-87.0
02_06_2021,18.0,eduroam,3890a5573841,-87.0
02_06_2021,18.0,telephone,3890a5573842,-87.0
02_06_2021,18.0,telephone,3890a5298a02,-90.0
02_06_2021,18.0,uha,3890a5298a00,-91.0
02_06_2021,18.0,eduroam,3890a5298a01,-92.0
02_06_2021,18.0,uha,3890a5499de0,-94.0
02_06_2021,18.0,eduroam,3890a5499de1,-95.0
02_06_2021,18.0,uha,3890a5600b40,-53.0
02_06_2021,18.0,eduroam,3890a5600b41,-53.0
02_06_2021,18.0,telephone,3890a5600b42,-53.0
02_06_2021,18.0,P.H. EST PARMI NOUS,6ec7ece83154,-66.0
02_06_2021,18.0,uha,3890a5298a00,-84.0
02_06_2021,18.0,eduroam,3890a5298a01,-84.0
02_06_2021,18.0,telephone,3890a5298a02,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-85.0
02_06_2021,18.0,telephone,3890a54ca362,-86.0
02_06_2021,18.0,uha,3890a54ca360,-87.0
02_06_2021,18.0,telephone,3890a5573842,-89.0
02_06_2021,18.0,eduroam,3890a5573841,-89.0
02_06_2021,18.0,uha,3890a5573840,-89.0
02_06_2021,18.0,eduroam,3890a5499de1,-93.0
02_06_2021,18.0,uha,3890a5499de0,-94.0
02_06_2021,18.0,telephone,3890a5600b42,-52.0
02_06_2021,18.0,uha,3890a5600b40,-53.0
02_06_2021,18.0,eduroam,3890a5600b41,-53.0
02_06_2021,18.0,P.H. EST PARMI NOUS,6ec7ece83154,-68.0
02_06_2021,18.0,uha,3890a5298a00,-83.0
02_06_2021,18.0,telephone,3890a5298a02,-83.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,eduroam,3890a5298a01,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-85.0
02_06_2021,18.0,telephone,3890a54ca362,-86.0
02_06_2021,18.0,eduroam,3890a5573841,-87.0
02_06_2021,18.0,uha,3890a5573840,-88.0
02_06_2021,18.0,telephone,3890a5573842,-90.0
02_06_2021,18.0,uha,3890a5499de0,-91.0
02_06_2021,18.0,telephone,3890a5600b42,-52.0
02_06_2021,18.0,uha,3890a5600b40,-53.0
02_06_2021,18.0,eduroam,3890a5600b41,-53.0
02_06_2021,18.0,P.H. EST PARMI NOUS,6ec7ece83154,-67.0
02_06_2021,18.0,uha,3890a5298a00,-84.0
02_06_2021,18.0,uha,3890a54ca360,-85.0
02_06_2021,18.0,uha,3890a5573840,-87.0
02_06_2021,18.0,telephone,3890a5573842,-88.0
02_06_2021,18.0,eduroam,3890a5573841,-89.0
02_06_2021,18.0,uha,3890a5499de0,-93.0
02_06_2021,18.0,telephone,3890a5499de2,-93.0
02_06_2021,18.0,eduroam,3890a5499de1,-95.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-84.0
02_06_2021,18.0,telephone,3890a54ca362,-85.0
02_06_2021,18.0,telephone,3890a5298a02,-82.0
02_06_2021,18.0,uha,3890a5298a00,-83.0
02_06_2021,18.0,eduroam,3890a54ca361,-84.0
02_06_2021,18.0,uha,3890a54ca360,-85.0
02_06_2021,18.0,telephone,3890a54ca362,-85.0
02_06_2021,18.0,eduroam,3890a5298a01,-85.0
02_06_2021,18.0,eduroam,3890a5298a01,-83.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,uha,3890a5298a00,-84.0
02_06_2021,18.0,telephone,3890a54ca362,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-85.0
02_06_2021,18.0,telephone,3890a5298a02,-85.0
02_06_2021,18.0,uha,3890a5298a00,-84.0
02_06_2021,18.0,eduroam,3890a5298a01,-84.0
02_06_2021,18.0,telephone,3890a5298a02,-84.0
02_06_2021,18.0,telephone,3890a54ca362,-85.0
02_06_2021,18.0,eduroam,3890a54ca361,-83.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,telephone,3890a54ca362,-84.0
02_06_2021,18.0,eduroam,3890a5298a01,-84.0
02_06_2021,18.0,uha,3890a5298a00,-85.0
02_06_2021,18.0,telephone,3890a5298a02,-85.0
02_06_2021,18.0,eduroam,3890a54ca361,-82.0
02_06_2021,18.0,uha,3890a5298a00,-83.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,eduroam,3890a5298a01,-84.0
02_06_2021,18.0,telephone,3890a5298a02,-84.0
02_06_2021,18.0,telephone,3890a54ca362,-85.0
02_06_2021,18.0,uha,3890a5298a00,-81.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,telephone,3890a5298a02,-84.0
02_06_2021,18.0,telephone,3890a54ca362,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-85.0
02_06_2021,18.0,eduroam,3890a5298a01,-85.0
02_06_2021,18.0,uha,3890a5298a00,-83.0
02_06_2021,18.0,telephone,3890a54ca362,-83.0
02_06_2021,18.0,uha,3890a54ca360,-84.0
02_06_2021,18.0,eduroam,3890a5298a01,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-84.0
02_06_2021,18.0,telephone,3890a5298a02,-84.0
02_06_2021,18.0,eduroam,3890a54ca361,-84.0
02_06_2021,18.0,telephone,3890a5298a02,-84.0
02_06_2021,18.0,uha,3890a54ca360,-85.0
02_06_2021,18.0,telephone,3890a54ca362,-85.0
02_06_2021,18.0,uha,3890a5298a00,-85.0
02_06_2021,18.0,eduroam,3890a5298a01,-85.0
02_06_2021,18.1,uha,3890a5600b40,-47.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,18.1,uha,3890a54ca360,-81.0
02_06_2021,18.1,eduroam,3890a54ca361,-82.0
02_06_2021,18.1,telephone,3890a54ca362,-82.0
02_06_2021,18.1,eduroam,3890a5298a01,-86.0
02_06_2021,18.1,uha,3890a5298a00,-87.0
02_06_2021,18.1,telephone,3890a5298a02,-87.0
02_06_2021,18.1,uha,3890a5573840,-91.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-52.0
02_06_2021,18.1,uha,3890a5600b40,-54.0
02_06_2021,18.1,telephone,3890a54ca362,-81.0
02_06_2021,18.1,uha,3890a54ca360,-82.0
02_06_2021,18.1,eduroam,3890a54ca361,-82.0
02_06_2021,18.1,uha,3890a5298a00,-85.0
02_06_2021,18.1,eduroam,3890a5298a01,-85.0
02_06_2021,18.1,telephone,3890a5298a02,-85.0
02_06_2021,18.1,eduroam,3890a5573841,-90.0
02_06_2021,18.1,telephone,3890a5573842,-92.0
02_06_2021,18.1,uha,3890a5573840,-93.0
02_06_2021,18.1,eduroam,3890a5600b41,-49.0
02_06_2021,18.1,telephone,3890a5600b42,-52.0
02_06_2021,18.1,uha,3890a5600b40,-53.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-53.0
02_06_2021,18.1,uha,3890a54ca360,-82.0
02_06_2021,18.1,eduroam,3890a54ca361,-82.0
02_06_2021,18.1,telephone,3890a54ca362,-82.0
02_06_2021,18.1,eduroam,3890a5298a01,-82.0
02_06_2021,18.1,uha,3890a5298a00,-88.0
02_06_2021,18.1,telephone,3890a5298a02,-88.0
02_06_2021,18.1,uha,3890a5573840,-92.0
02_06_2021,18.1,eduroam,3890a5573841,-92.0
02_06_2021,18.1,telephone,3890a5573842,-93.0
02_06_2021,18.1,uha,3890a5600b40,-52.0
02_06_2021,18.1,telephone,3890a5600b42,-52.0
02_06_2021,18.1,eduroam,3890a5600b41,-53.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-57.0
02_06_2021,18.1,uha,3890a54ca360,-83.0
02_06_2021,18.1,telephone,3890a54ca362,-83.0
02_06_2021,18.1,eduroam,3890a5298a01,-83.0
02_06_2021,18.1,telephone,3890a5298a02,-83.0
02_06_2021,18.1,eduroam,3890a54ca361,-84.0
02_06_2021,18.1,uha,3890a5298a00,-84.0
02_06_2021,18.1,uha,3890a5573840,-92.0
02_06_2021,18.1,telephone,3890a5573842,-92.0
02_06_2021,18.1,eduroam,3890a5573841,-93.0
02_06_2021,18.1,eduroam,3890a54cc221,-94.0
02_06_2021,18.1,eduroam,3890a5600b41,-52.0
02_06_2021,18.1,uha,3890a5600b40,-52.0
02_06_2021,18.1,telephone,3890a5600b42,-52.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-60.0
02_06_2021,18.1,uha,3890a54ca360,-83.0
02_06_2021,18.1,eduroam,3890a54ca361,-83.0
02_06_2021,18.1,telephone,3890a54ca362,-84.0
02_06_2021,18.1,uha,3890a54cc220,-92.0
02_06_2021,18.1,uha,3890a5573840,-92.0
02_06_2021,18.1,telephone,3890a5573842,-92.0
02_06_2021,18.1,eduroam,3890a5573841,-93.0
02_06_2021,18.1,telephone,3890a54cc222,-94.0
02_06_2021,18.1,eduroam,3890a54cc221,-95.0
02_06_2021,18.1,uha,3890a5600b40,-51.0
02_06_2021,18.1,eduroam,3890a5600b41,-51.0
02_06_2021,18.1,telephone,3890a5600b42,-51.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,18.1,uha,3890a5298a00,-81.0
02_06_2021,18.1,telephone,3890a54ca362,-83.0
02_06_2021,18.1,eduroam,3890a54ca361,-83.0
02_06_2021,18.1,uha,3890a54ca360,-84.0
02_06_2021,18.1,eduroam,3890a5298a01,-84.0
02_06_2021,18.1,uha,3890a5573840,-92.0
02_06_2021,18.1,eduroam,3890a5573841,-92.0
02_06_2021,18.1,telephone,3890a5573842,-93.0
02_06_2021,18.1,eduroam,3890a5600b41,-49.0
02_06_2021,18.1,uha,3890a5600b40,-50.0
02_06_2021,18.1,telephone,3890a5600b42,-50.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-56.0
02_06_2021,18.1,uha,3890a54ca360,-83.0
02_06_2021,18.1,eduroam,3890a54ca361,-83.0
02_06_2021,18.1,telephone,3890a54ca362,-83.0
02_06_2021,18.1,uha,3890a5298a00,-84.0
02_06_2021,18.1,eduroam,3890a5298a01,-84.0
02_06_2021,18.1,telephone,3890a5298a02,-86.0
02_06_2021,18.1,eduroam,3890a5573841,-91.0
02_06_2021,18.1,telephone,3890a5573842,-91.0
02_06_2021,18.1,eduroam,3890a54cc221,-93.0
02_06_2021,18.1,uha,3890a5573840,-93.0
02_06_2021,18.1,uha,3890a54cc220,-94.0
02_06_2021,18.1,telephone,3890a54cc222,-95.0
02_06_2021,18.1,uha,3890a5600b40,-51.0
02_06_2021,18.1,eduroam,3890a5600b41,-51.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-55.0
02_06_2021,18.1,eduroam,3890a54ca361,-84.0
02_06_2021,18.1,telephone,3890a54ca362,-84.0
02_06_2021,18.1,uha,3890a54ca360,-85.0
02_06_2021,18.1,uha,3890a5298a00,-85.0
02_06_2021,18.1,telephone,3890a5573842,-92.0
02_06_2021,18.1,eduroam,3890a5573841,-93.0
02_06_2021,18.1,uha,3890a5573840,-94.0
02_06_2021,18.1,P.H. EST PARMI NOUS,6ec7ece83154,-51.0
02_06_2021,18.1,uha,3890a5600b40,-52.0
02_06_2021,18.1,eduroam,3890a5600b41,-53.0
02_06_2021,18.1,telephone,3890a5600b42,-53.0
02_06_2021,18.1,uha,3890a5298a00,-83.0
02_06_2021,18.1,eduroam,3890a5298a01,-83.0
02_06_2021,18.1,telephone,3890a5298a02,-83.0
02_06_2021,18.1,uha,3890a54ca360,-84.0
02_06_2021,18.1,eduroam,3890a54ca361,-84.0
02_06_2021,18.1,telephone,3890a54ca362,-84.0
02_06_2021,18.1,uha,3890a5573840,-91.0
02_06_2021,18.1,eduroam,3890a5573841,-93.0
02_06_2021,18.1,telephone,3890a5573842,-93.0
02_06_2021,18.1,uha,3890a54cc220,-94.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-43.0
02_06_2021,19.0,eduroam,3890a5600b41,-65.0
02_06_2021,19.0,telephone,3890a5600b42,-65.0
02_06_2021,19.0,uha,3890a5600b40,-66.0
02_06_2021,19.0,eduroam,3890a54ca361,-74.0
02_06_2021,19.0,telephone,3890a54ca362,-79.0
02_06_2021,19.0,uha,3890a54ca360,-80.0
02_06_2021,19.0,eduroam,3890a5573841,-81.0
02_06_2021,19.0,telephone,3890a5573842,-81.0
02_06_2021,19.0,uha,3890a5573840,-82.0
02_06_2021,19.0,telephone,3890a5298a02,-86.0
02_06_2021,19.0,eduroam,3890a5298a01,-87.0
02_06_2021,19.0,uha,3890a5298a00,-88.0
02_06_2021,19.0,eduroam,3890a54cc221,-92.0
02_06_2021,19.0,telephone,3890a54cc222,-92.0
02_06_2021,19.0,uha,3890a54cc220,-94.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-44.0
02_06_2021,19.0,uha,3890a5600b40,-67.0
02_06_2021,19.0,eduroam,3890a5600b41,-67.0
02_06_2021,19.0,telephone,3890a5600b42,-67.0
02_06_2021,19.0,eduroam,3890a54ca361,-79.0
02_06_2021,19.0,telephone,3890a54ca362,-79.0
02_06_2021,19.0,uha,3890a54ca360,-80.0
02_06_2021,19.0,uha,3890a5573840,-84.0
02_06_2021,19.0,telephone,3890a5573842,-84.0
02_06_2021,19.0,eduroam,3890a5573841,-85.0
02_06_2021,19.0,telephone,3890a5298a02,-86.0
02_06_2021,19.0,uha,3890a5298a00,-88.0
02_06_2021,19.0,eduroam,3890a5298a01,-88.0
02_06_2021,19.0,uha,3890a54cc220,-93.0
02_06_2021,19.0,eduroam,3890a54cc221,-94.0
02_06_2021,19.0,telephone,3890a54cc222,-94.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-44.0
02_06_2021,19.0,eduroam,3890a5600b41,-66.0
02_06_2021,19.0,telephone,3890a5600b42,-67.0
02_06_2021,19.0,uha,3890a5600b40,-67.0
02_06_2021,19.0,uha,3890a54ca360,-77.0
02_06_2021,19.0,eduroam,3890a54ca361,-77.0
02_06_2021,19.0,telephone,3890a54ca362,-77.0
02_06_2021,19.0,telephone,3890a5573842,-84.0
02_06_2021,19.0,uha,3890a5573840,-85.0
02_06_2021,19.0,eduroam,3890a5573841,-85.0
02_06_2021,19.0,uha,3890a5298a00,-87.0
02_06_2021,19.0,eduroam,3890a5298a01,-87.0
02_06_2021,19.0,telephone,3890a5298a02,-87.0
02_06_2021,19.0,eduroam,3890a54cc221,-92.0
02_06_2021,19.0,telephone,3890a54cc222,-92.0
02_06_2021,19.0,uha,3890a54cc220,-94.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-40.0
02_06_2021,19.0,telephone,3890a5600b42,-67.0
02_06_2021,19.0,uha,3890a5600b40,-68.0
02_06_2021,19.0,eduroam,3890a5600b41,-68.0
02_06_2021,19.0,uha,3890a54ca360,-75.0
02_06_2021,19.0,telephone,3890a54ca362,-75.0
02_06_2021,19.0,eduroam,3890a54ca361,-76.0
02_06_2021,19.0,telephone,3890a5573842,-84.0
02_06_2021,19.0,uha,3890a5573840,-84.0
02_06_2021,19.0,eduroam,3890a5573841,-84.0
02_06_2021,19.0,uha,3890a5298a00,-87.0
02_06_2021,19.0,eduroam,3890a5298a01,-88.0
02_06_2021,19.0,telephone,3890a5298a02,-88.0
02_06_2021,19.0,eduroam,3890a54cc221,-92.0
02_06_2021,19.0,telephone,3890a54cc222,-92.0
02_06_2021,19.0,uha,3890a54cc220,-94.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-44.0
02_06_2021,19.0,uha,3890a5600b40,-67.0
02_06_2021,19.0,telephone,3890a5600b42,-68.0
02_06_2021,19.0,eduroam,3890a5600b41,-70.0
02_06_2021,19.0,eduroam,3890a54ca361,-73.0
02_06_2021,19.0,telephone,3890a54ca362,-73.0
02_06_2021,19.0,uha,3890a54ca360,-74.0
02_06_2021,19.0,telephone,3890a5573842,-85.0
02_06_2021,19.0,uha,3890a5573840,-86.0
02_06_2021,19.0,eduroam,3890a5573841,-86.0
02_06_2021,19.0,eduroam,3890a5298a01,-88.0
02_06_2021,19.0,uha,3890a5298a00,-89.0
02_06_2021,19.0,telephone,3890a5298a02,-89.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-48.0
02_06_2021,19.0,eduroam,3890a5600b41,-66.0
02_06_2021,19.0,telephone,3890a5600b42,-66.0
02_06_2021,19.0,uha,3890a5600b40,-67.0
02_06_2021,19.0,uha,3890a54ca360,-74.0
02_06_2021,19.0,telephone,3890a54ca362,-75.0
02_06_2021,19.0,eduroam,3890a54ca361,-76.0
02_06_2021,19.0,telephone,3890a5573842,-84.0
02_06_2021,19.0,uha,3890a5573840,-85.0
02_06_2021,19.0,eduroam,3890a5573841,-85.0
02_06_2021,19.0,eduroam,3890a5298a01,-88.0
02_06_2021,19.0,telephone,3890a5298a02,-88.0
02_06_2021,19.0,uha,3890a5298a00,-89.0
02_06_2021,19.0,P.H. EST PARMI NOUS,6ec7ece83154,-42.0
02_06_2021,19.0,eduroam,3890a5600b41,-64.0
02_06_2021,19.0,telephone,3890a5600b42,-65.0
02_06_2021,19.0,uha,3890a5600b40,-66.0
02_06_2021,19.0,telephone,3890a54ca362,-73.0
02_06_2021,19.0,uha,3890a54ca360,-74.0
02_06_2021,19.0,eduroam,3890a54ca361,-74.0
02_06_2021,19.0,eduroam,3890a5573841,-81.0
02_06_2021,19.0,uha,3890a5573840,-82.0
02_06_2021,19.0,telephone,3890a5573842,-82.0
02_06_2021,19.0,uha,3890a5298a00,-87.0
02_06_2021,19.0,eduroam,3890a5298a01,-87.0
02_06_2021,19.0,telephone,3890a5298a02,-88.0
02_06_2021,19.0,uha,3890a54cc220,-93.0
02_06_2021,19.0,telephone,3890a54cc222,-93.0
02_06_2021,19.0,eduroam,3890a54cc221,-95.0
02_06_2021,19.1,P.H. EST PARMI NOUS,6ec7ece83154,-46.0
02_06_2021,19.1,eduroam,3890a5600b41,-61.0
02_06_2021,19.1,uha,3890a5600b40,-62.0
02_06_2021,19.1,telephone,3890a5600b42,-62.0
02_06_2021,19.1,uha,3890a54ca360,-81.0
02_06_2021,19.1,eduroam,3890a54ca361,-81.0
02_06_2021,19.1,telephone,3890a54ca362,-81.0
02_06_2021,19.1,uha,3890a5573840,-86.0
02_06_2021,19.1,telephone,3890a54cc222,-87.0
02_06_2021,19.1,uha,3890a54cc220,-88.0
02_06_2021,19.1,telephone,3890a5298a02,-88.0
02_06_2021,19.1,eduroam,3890a54cc221,-89.0
02_06_2021,19.1,eduroam,3890a5573841,-89.0
02_06_2021,19.1,telephone,3890a5573842,-89.0
02_06_2021,19.1,uha,3890a5298a00,-91.0
02_06_2021,19.1,eduroam,3890a5298a01,-92.0
02_06_2021,19.1,eduroam,3890a54ca361,-79.0
02_06_2021,19.1,uha,3890a54ca360,-80.0
02_06_2021,19.1,telephone,3890a54ca362,-80.0
02_06_2021,19.1,uha,3890a5298a00,-89.0
02_06_2021,19.1,eduroam,3890a5298a01,-90.0
02_06_2021,19.1,uha,3890a54ca360,-78.0
02_06_2021,19.1,eduroam,3890a54ca361,-78.0
02_06_2021,19.1,telephone,3890a54ca362,-78.0
02_06_2021,19.1,telephone,3890a54cc222,-85.0
02_06_2021,19.1,eduroam,3890a54cc221,-86.0
02_06_2021,19.1,uha,3890a54cc220,-87.0
02_06_2021,19.1,uha,3890a5298a00,-88.0
02_06_2021,19.1,eduroam,3890a5298a01,-91.0
02_06_2021,19.1,uha,3890a54ca360,-80.0
02_06_2021,19.1,eduroam,3890a54ca361,-80.0
02_06_2021,19.1,telephone,3890a54ca362,-87.0
02_06_2021,19.1,uha,3890a5298a00,-88.0
02_06_2021,19.1,telephone,3890a54cc222,-88.0
02_06_2021,19.1,eduroam,3890a5298a01,-89.0
